"","x"
"1",100.09876448602
"2",100.188512769117
"3",99.9419528491165
"4",100.079027525446
"5",99.8166254215356
"6",100.281871522203
"7",99.4835505352235
"8",100.075802817285
"9",100.055932402315
"10",99.947430270476
"11",99.9827223226195
"12",99.8691189722188
"13",99.9081268191659
"14",100.209064973716
"15",99.7003756754786
"16",100.283230868155
"17",100.284748866838
"18",99.9970216463407
"19",100.374260141411
"20",99.7862365431013
"21",99.860240048607
"22",100.131047998029
"23",100.334610523152
"24",99.6989107659012
"25",100.12003581855
"26",99.9974670226248
"27",100.030606710363
"28",99.6870786292678
"29",100.173523345434
"30",99.7475459769662
"31",99.5401010396788
"32",100.017804010748
"33",99.7301381681835
"34",100.028527954148
"35",100.096003144067
"36",100.153247385841
"37",100.178583773975
"38",99.9489678426367
"39",100.584345059612
"40",99.8234402351147
"41",100.17392204904
"42",99.8520477924723
"43",100.02756722487
"44",99.8772554836202
"45",99.4619489655725
"46",99.9101737719862
"47",100.365947045993
"48",99.8560479872936
"49",99.9892025273852
"50",99.8599480050337
"51",100.161067441709
"52",99.591439826704
"53",100.151643166313
"54",99.8946747074671
"55",100.588937334046
"56",100.000855195553
"57",99.8328193072103
"58",99.8771350459784
"59",100.211171962139
"60",99.9742884135271
"61",99.9925503008881
"62",100.333912693559
"63",99.7303713196542
"64",100.173261696402
"65",99.7028678308312
"66",100.05060802573
"67",99.8697281274502
"68",100.421049263607
"69",99.9112218984723
"70",99.7555507377651
"71",100.235402419745
"72",99.8425447134702
"73",99.3911150789662
"74",100.449852292134
"75",99.640126603563
"76",100.610942584202
"77",100.121623581721
"78",100.196129237598
"79",100.183638704762
"80",100.040180351233
"81",99.9929387791742
"82",99.668519718791
"83",100.024987712715
"84",99.9202857308046
"85",99.4264988415771
"86",100.051086189342
"87",100.076075065772
"88",100.01574544939
"89",99.5834318647546
"90",99.8717524557623
"91",99.8758052941766
"92",99.9477777958525
"93",99.7896238373265
"94",100.303148053238
"95",99.1969909108056
"96",100.348688928471
"97",100.458842461765
"98",100.46608414086
"99",100.316146159185
"100",100.040338407117
"101",100.064744530979
"102",99.8755593865135
"103",99.9207144804057
"104",99.9011950437732
"105",99.6502441775284
"106",100.123707854129
"107",100.14868541857
"108",99.5885191796012
"109",99.8490652607919
"110",99.908437586805
"111",100.161644650299
"112",99.8936971301601
"113",99.6302363900231
"114",99.9164808897323
"115",99.8013069398751
