"","x"
"1",99.9564662847684
"2",100.28105072336
"3",99.0008704788517
"4",100.258901751316
"5",100.154459811584
"6",100.4827977444
"7",99.8498307622147
"8",100.151656819823
"9",99.8067846201118
"10",98.9475347520392
"11",100.372991762807
"12",99.3379653108219
"13",99.8485357315983
"14",100.315368126687
"15",100.39630062734
"16",100.581028101459
"17",99.7633594671432
"18",99.542104021701
"19",99.4867077164049
"20",99.8921001025793
"21",99.7476025123681
"22",100.299638655956
"23",99.6458888841656
"24",99.210626859796
"25",99.7382535185508
"26",100.867578950602
"27",99.1853970115804
"28",100.650071339904
"29",100.996664859926
"30",100.346984389021
"31",100.210471516708
"32",100.929224114085
"33",100.298216562015
"34",101.518503009165
"35",100.41114588023
"36",100.485193078381
"37",99.4033047249787
"38",100.340567698037
"39",99.9835229788906
"40",100.678062118727
"41",100.090566912224
"42",100.35838117937
"43",99.8825346401491
"44",100.810289783546
"45",100.194859428432
"46",100.470364181423
"47",99.9952326605341
"48",100.847878250176
"49",100.730149352799
"50",100.287771313352
"51",100.218421675229
"52",98.1881977333127
"53",99.379987081515
"54",100.289920823578
"55",99.558905122149
"56",99.7878014371254
"57",101.144820534719
"58",100.007858655979
"59",100.226469849573
"60",100.055132628443
"61",99.6193378911997
"62",99.3492679973427
"63",100.496392055762
"64",100.328790615758
"65",100.291945811166
"66",99.2922298543781
"67",100.3851177571
"68",100.473912796043
"69",100.114156448134
"70",99.1168389132214
"71",100.482435866338
"72",99.3775249067248
"73",100.110521783856
"74",100.792143692343
"75",99.9782310323562
"76",100.731352129546
"77",100.910693583502
"78",99.8047305731232
"79",99.840929604583
"80",99.253201060842
"81",99.805071157628
"82",99.9184211374326
"83",99.4353926332864
"84",99.3652906439082
"85",100.22212835714
"86",100.286900960511
"87",99.9960705771923
"88",99.6071095793837
"89",99.9792638147461
"90",99.9787116439933
"91",100.833745750996
"92",100.636161464376
"93",100.400331187373
"94",100.154401190747
"95",100.984440053347
"96",100.068598544859
"97",99.7305688768021
"98",99.9550473400582
"99",100.338182148312
"100",99.653208598148
"101",101.112536242548
"102",99.7331310034575
"103",100.392682674058
"104",100.38262119944
"105",100.245455584992
"106",99.1226248030443
"107",100.500140684178
"108",100.015426087979
"109",99.4410270142066
"110",99.3500210111334
"111",100.899109145655
"112",100.301561854674
"113",100.09046072383
"114",100.941237246874
"115",99.1559235110841
"116",100.369466795031
"117",99.9324609353731
"118",100.162350594222
"119",99.6833270082312
"120",98.8606485994995
"121",100.600021570865
"122",99.9899723445532
"123",100.061027576725
"124",99.7648638999439
"125",99.1367399080336
"126",100.148830912207
"127",100.855091900816
"128",99.8445623842131
"129",100.210969350056
"130",100.215634153887
"131",99.1498444131873
"132",100.176400900727
"133",99.7352900162155
"134",99.9472588982108
"135",101.050666579517
"136",99.2627575740283
"137",100.711006044195
"138",99.2070660445299
"139",100.390861604091
"140",99.627403595837
"141",99.7127846284705
"142",100.346247377464
"143",99.0750281417363
"144",99.709339630423
"145",100.106780673467
"146",100.44541503017
"147",101.305261699268
"148",99.7048381827595
"149",99.322731452718
"150",99.508539898681
"151",99.5490426792326
"152",99.5547052003303
"153",100.036685976571
"154",100.509989315183
"155",99.9478693055684
"156",99.5485260082161
"157",100.338283184301
"158",99.8996116581009
"159",99.5338149807999
"160",99.8443873046229
"161",99.8049334874148
"162",100.520898455056
"163",100.01426641641
"164",100.736603881339
"165",99.4625882762481
"166",99.5198556982791
"167",99.7735458237523
"168",99.7241601834767
"169",99.7645857930514
"170",101.230815777454
"171",100.141964811098
"172",100.154953752251
"173",98.6918922650224
"174",100.084197604554
"175",100.156016117015
"176",99.3660094507145
"177",100.334540329627
"178",99.7731296986094
"179",100.19321239232
"180",100.600181497409
"181",100.432156912573
"182",100.061688482399
"183",100.139585161368
"184",99.3106861285418
"185",99.5458136649595
"186",100.018252001823
"187",99.2065658248476
"188",98.8525145970345
"189",99.6886659989252
"190",100.125212934147
"191",99.979604442356
"192",99.0799701520286
"193",101.210363245667
"194",100.351964268094
"195",100.034456266819
"196",100.098318999051
"197",100.231889766168
"198",97.9881191166002
"199",99.7552862500111
"200",99.3967624652688
"201",99.7888975774768
"202",99.8559131222899
"203",100.456342208696
"204",100.340233973629
"205",99.9044731325698
"206",99.6910582331545
"207",100.299497680647
"208",101.620000511497
"209",99.9476404613889
"210",99.8409367900528
"211",99.5292006361171
"212",100.888339050347
"213",99.5206212762492
"214",99.8083941833371
"215",100.33225719793
"216",100.115677698955
"217",99.7402930964656
"218",99.8981580819545
"219",100.551713566719
"220",99.9622506896058
"221",99.8008976211724
"222",100.087440725869
"223",100.001374451785
"224",100.730787476404
"225",100.476111332634
"226",101.106588993955
"227",100.536749376258
"228",99.2266897667427
"229",100.333984720531
"230",99.8589303254454
"231",100.385275756395
"232",100.114497078862
"233",99.8091052399707
"234",99.8113538593559
"235",100.521279047402
"236",101.152975884885
"237",100.273325037527
"238",99.204969191452
"239",99.4226696945451
"240",100.09478512255
"241",99.4881075082705
"242",100.986190687968
"243",100.794935174903
"244",99.8953819875067
"245",100.06348664693
"246",100.563711906773
"247",99.4583449973229
"248",99.3412270065182
"249",100.013205962274
"250",99.6404718392969
"251",99.3936211007537
"252",99.5308285412982
"253",99.6520969804466
"254",99.5707897867275
"255",99.331321892314
"256",100.066654791566
"257",99.2915374034857
"258",99.3552631902828
"259",99.5174369789887
"260",99.511697876699
"261",100.267221264901
"262",99.1775243790456
"263",99.1558345967724
"264",99.3482036940694
"265",99.7718173826575
"266",100.101233028314
"267",99.3727471513055
"268",99.6166765630777
"269",99.2376761867447
"270",99.5801273213815
"271",99.8780794673236
"272",99.3317340623163
"273",100.292207659837
"274",99.7893681694694
"275",99.7246401946607
"276",100.897432285324
"277",99.8618839235262
"278",99.5979939601496
"279",99.6741925878278
"280",99.1556869611203
"281",100.464751378244
"282",99.7566548330496
"283",100.464581221278
"284",99.675163630483
"285",98.8466535100109
"286",99.6213588169257
"287",100.017379128254
"288",99.2505977113185
"289",99.7417196464945
"290",99.0057503874393
"291",99.8043066691672
"292",100.315202506702
"293",98.8983957430316
"294",100.147037474696
"295",99.7905052696193
"296",99.7807528948489
"297",100.284029721657
"298",100.793324388014
"299",100.47266214105
"300",99.2652563718583
"301",99.7731396589633
"302",100.410744592264
"303",99.6895897141627
"304",100.424630585159
"305",99.9992282845866
"306",99.2581361263084
"307",99.4767281270969
"308",100.077579598742
"309",101.121303720042
"310",101.524751186637
"311",100.810112475871
"312",99.8547102799776
"313",100.77147644547
"314",99.8044550171236
"315",100.16580843535
"316",99.6930690160641
"317",100.959327736048
"318",99.5866337382771
"319",100.032170893413
"320",99.8152781445413
