"","x"
"1",100.015598970602
"2",100.074948868069
"3",99.5980982110738
"4",100.004666767281
"5",99.827325569433
"6",100.113908618353
"7",99.8279677189052
"8",99.965777458118
"9",100.129132415334
"10",100.126912859879
"11",100.001726788896
"12",99.8258906278272
"13",99.8972214245033
"14",100.020496508911
"15",100.056641974627
"16",100.049281002233
"17",100.075539487118
"18",100.288881351005
"19",100.070316572053
"20",99.7694554984463
"21",99.9931885449541
"22",99.7362042962511
"23",100.012089455835
"24",100.395264308357
"25",99.8486078384688
"26",100.026681314533
"27",100.10958547876
"28",99.8894042221792
"29",99.8564457685436
"30",100.021299354657
"31",99.8341423241545
"32",99.8439627386538
"33",100.170870492231
"34",100.124817753586
"35",99.8278896032892
"36",99.9789270537698
"37",100.051204947218
"38",100.176839310523
"39",100.22078027913
"40",100.261620308502
"41",99.9662576101318
"42",100.07143802236
"43",99.7887972310448
"44",99.8679078315744
"45",100.248026508464
"46",100.08579453703
"47",100.094545480069
"48",99.9878854019263
"49",99.9629378205094
"50",99.8587524980412
"51",100.115829373696
"52",99.9077435585388
"53",99.8531773601744
"54",99.9408231107048
"55",99.9610975743621
"56",100.096282531402
"57",99.7478716802001
"58",99.7059328071374
"59",99.9892251467524
"60",100.120345469838
"61",99.9165094644383
"62",100.38421231614
"63",100.110516861729
"64",100.053275398944
"65",99.96431164141
"66",99.8484773237304
"67",99.819657216918
"68",99.7525006217129
"69",100.159715535144
"70",100.141308106367
"71",100.020147845543
"72",99.8831511157599
"73",99.857201816042
"74",100.015172415975
"75",100.036653616163
"76",100.027722523607
"77",99.9537333824213
"78",100.314973030095
"79",99.9808809310215
"80",99.7590487141262
"81",99.9726478120573
"82",99.7621241280454
"83",99.7609615264596
"84",100.168168799219
"85",100.12556876992
"86",100.185496709942
"87",99.6901466268737
"88",100.225722885231
"89",100.042945690544
"90",99.7667242326146
"91",100.176043664881
"92",100.042348693813
"93",100.100149398603
"94",99.8706131679574
"95",100.081272120357
"96",100.206645626572
"97",100.067153414061
"98",99.9449261796833
"99",100.080171585136
"100",100.045555001288
"101",100.041216786736
"102",99.930443140895
"103",99.9698945512548
"104",99.7468241593063
"105",100.406635778967
"106",99.7517741288924
"107",99.8122746874874
"108",99.9932967575082
"109",99.9344748343709
"110",100.224434420339
"111",100.059430816754
"112",100.238792368861
"113",100.040976750132
"114",100.282834878303
"115",100.008203086074
"116",99.6707610889409
"117",99.7527237238984
"118",99.8248475270433
"119",99.662740266546
"120",100.147279494061
"121",99.9403696654091
"122",100.049923286469
"123",99.694406437709
"124",99.7794739755506
"125",100.463407561342
"126",100.176167536947
"127",99.7457137095207
"128",99.8366487598728
"129",99.9536821451897
"130",99.8861548400158
"131",99.8642035027879
"132",99.8615512968333
"133",100.130949238855
"134",100.103200493575
"135",100.072684512918
"136",99.9152911952206
"137",100.064972452891
"138",99.8888636688106
"139",99.9792309914439
"140",99.8186195379705
"141",99.8149796648421
"142",100.077044382256
"143",100.226733954759
"144",100.004357354454
"145",99.8459439406586
"146",99.6989079930585
"147",100.111226892475
"148",99.8910525337555
"149",99.6786280257204
"150",100.144284352985
"151",100.009446184395
"152",100.091487676824
"153",99.945721208261
"154",99.9249862521194
"155",100.213177001018
"156",99.8129421692833
"157",100.296235689561
"158",100.164240314405
"159",100.15415683524
"160",99.8065630811694
"161",100.247920148228
"162",99.8244572623047
"163",100.188087459065
"164",100.157345507701
"165",99.6332906451804
"166",100.036953148903
"167",99.9763181709784
"168",99.9142911456788
"169",100.194039753986
"170",99.7366110670125
"171",99.9377109356591
"172",100.304400693021
"173",100.159083457305
"174",99.9347167508412
"175",99.7948799108214
"176",100.158253664799
"177",99.9899098869528
"178",100.08172474387
"179",100.046204286105
"180",99.674490993928
"181",100.202700957224
"182",100.222872680131
"183",99.9664757516814
"184",99.8763071652104
"185",100.27579141211
"186",100.287674713657
"187",99.8651043517356
"188",100.001245781248
"189",100.043803649726
"190",99.72777589594
"191",99.7437601814545
"192",100.104355603389
"193",99.8416651120741
"194",99.6717547660603
"195",100.143853125654
"196",99.9802208351889
"197",99.9365495467019
"198",100.286908456304
"199",100.092498566967
"200",100.412492141968
"201",99.7475111510735
"202",99.98070332365
"203",100.035189402996
"204",99.9981628325583
"205",100.227258820515
"206",99.8465359150357
"207",100.080058186711
"208",99.8027613634733
"209",99.974847602822
"210",100.045186062675
"211",100.170536739509
"212",99.9601910748723
"213",100.024541691912
"214",99.7364725037294
"215",100.139140693313
"216",100.251995951887
"217",100.214121444015
"218",99.9134765598313
"219",100.334195988691
"220",99.9533942626911
"221",100.23003396586
"222",100.091173596365
"223",100.130522279159
"224",99.9409008394211
"225",99.8322821237127
"226",100.185129592743
"227",99.7690260919281
"228",99.8596041587847
"229",99.972080065726
"230",100.004683709401
"231",100.021852974748
"232",100.204779143198
"233",99.894577382355
"234",100.029222008973
"235",99.9553090198991
"236",100.011315959807
"237",100.097193205482
"238",99.806880275688
"239",99.8695187113685
"240",100.129873822907
"241",99.9192764453576
"242",99.9360489012094
"243",99.8146503834675
"244",100.061991862091
"245",100.021866037222
"246",99.9294031170605
"247",99.8478260498272
"248",99.8007033541232
"249",100.190326511227
"250",100.101622802446
"251",99.9947633101109
"252",99.74058168356
"253",99.8953293584396
"254",100.042754344506
"255",99.885223535677
"256",99.790642472875
"257",99.9547203047958
"258",100.042403785952
"259",99.9626476685492
"260",99.945075501155
"261",99.9326564223395
"262",99.8453818272875
"263",100.098015621959
"264",99.8752330518669
"265",99.9701871549926
"266",100.09958465804
"267",99.9196918918884
"268",100.313233434414
"269",99.9560627319692
"270",99.936715456947
"271",99.8305110280464
"272",100.163240352097
"273",99.9700965371318
"274",99.9883665188913
"275",99.8644404272419
"276",100.121806732273
"277",99.8951324120478
"278",99.8062429331168
"279",99.9840762549151
"280",100.197455609085
"281",100.009006498545
"282",99.9762888195808
"283",100.323831499894
"284",100.071145886095
"285",100.210287489961
"286",99.8400071012124
"287",100.010531546936
"288",100.222432230651
"289",100.148407521897
"290",100.125276137681
"291",99.7864461427559
"292",100.0626448071
"293",99.9315467944954
"294",100.097705633741
"295",100.053871840602
"296",100.100694548317
"297",100.040653038436
"298",99.9365569500014
"299",99.9742677701518
"300",100.175330093936
"301",100.033951674705
"302",99.8850091536503
"303",99.897521135702
"304",100.173716531571
"305",99.9423326891808
"306",100.288527473128
"307",99.8570972934193
"308",100.049807149863
"309",99.7201301831787
"310",100.060447043954
"311",100.012426277987
"312",100.03646630154
"313",99.7995511482197
"314",100.10406156772
"315",100.17449936451
"316",99.8429267945479
"317",99.8729230219759
"318",99.8091063057673
"319",99.9077646814986
"320",100.022019836193
"321",99.9648801236841
"322",100.057558162945
"323",99.8535218955293
"324",99.9939586971021
"325",100.02874470472
"326",100.166277422232
"327",100.075893075412
"328",100.00867673808
"329",100.098800139967
"330",100.393124843171
"331",100.204038566385
"332",100.270193637848
"333",99.7065989993902
"334",99.8232637883361
"335",100.106976823855
"336",99.9975542959981
"337",100.064393330393
"338",99.699897200563
"339",99.9454601480174
"340",99.7910214736142
"341",99.838920912847
"342",100.082766210412
"343",100.120443600796
"344",99.9980970377793
"345",99.8901115272936
"346",99.9398977815854
"347",100.265132647512
